1	1	0	0	1	1	0	0	0	0	1	1	1	0	2
0	1	1	1	0	1	0	0	0	1	1	1	1	1	2
0	0	1	0	0	1	0	0	0	0	1	1	1	1	2
1	0	0	0	1	0	0	0	0	0	1	1	1	0	2
0	0	1	1	1	1	0	0	0	0	1	0	0	1	2
1	1	0	0	1	1	0	0	1	0	0	0	0	1	2
1	0	0	0	1	1	0	0	0	0	1	0	0.1753937	0	2
1	0	0	0	1	1	0	0	0	0	1	1	1	1	2
1	0	0	1	1	1	0	0	0	1	0	0	0	1	2
0	0	0	1	1	1	0	0	0	0	0	0.89366585	1	0	3
1	1	0	0	1	1	0	0	0	0	1	1	1	0	3
0	1	1	1	0	1	0	0	0	1	1	1	1	1	3
0	0	1	0	0	1	0	0	0	0	1	1	1	1	3
1	0	0	0	1	0	0	0	0	0	1	1	1	0	3
0	0	1	1	1	1	0	0	0	0	1	0	0	1	3
1	1	0	0	1	1	0	0	1	0	0	0	0	1	3
1	0	0	0	1	1	0	0	0	0	1	0	0.1753937	0	3
1	0	0	0	1	1	0	0	0	0	1	1	1	1	3
1	0	0	1	1	1	0	0	0	1	0	0	0	1	3
0.622397304	0.213920385	0.223942459	0.282675564	0.832501233	0.440186441	0	0.798103929	0.233482093	0.234394297	0.914427996	0.402090132	0.824115217	0.065636881	0
0.692631006	0.329450071	0.144249722	0.047880545	0.723228574	0.585372925	0	0.766756177	0.488476485	0	0.891606927	0.80183202	0.534977436	0.197802588	0
0.895112395	0.394366086	0.060292501	0.062975861	0.974919856	0.782931745	0	0.706783235	0.036362652	0	0.991494	0.664073348	0.885769069	0.412335813	0
0.622397304	0.213920385	0.223942459	0.282675564	0.832501233	0.440186441	0	0.798103929	0.233482093	0.234394297	0.914427996	0.402090132	0.824115217	0.065636881	1
0.692631006	0.329450071	0.144249722	0.047880545	0.723228574	0.585372925	0	0.766756177	0.488476485	0	0.891606927	0.80183202	0.534977436	0.197802588	1
0.895112395	0.394366086	0.060292501	0.062975861	0.974919856	0.782931745	0	0.706783235	0.036362652	0	0.991494	0.664073348	0.885769069	0.412335813	1
0.683142602	0.892652512	0.788803637	0.135791436	0.672508419	1	0	0.441316754	0.392110854	0.213015258	0.470081031	0.710883319	0.481200248	0.768567264	2
0.622397304	0.213920385	0.223942459	0.282675564	0.832501233	0.440186441	0	0.798103929	0.233482093	0.234394297	0.914427996	0.402090132	0.824115217	0.065636881	2
0.713793576	1	0.80025959	1	0.273069501	0.444309086	0	0.318699837	0.999914646	0.718321204	0.144958526	0.299043387	0.966872454	0	2
0.045007378	1	0.79697293	0.115943998	0.225056708	0.265990168	0	0.338549882	0.641115427	0.274740934	0.889216304	0.002468944	0.731244326	0.467445135	2
0	0.65812242	1	0.524194419	0	0.23215495	0	0.061855406	0	0.066524372	0	0	0	0	2
0	0.809010983	1	0.34038052	0	0	0	0.190282032	0.472136974	0.611014605	0	1	0	0	2
0.692631006	0.329450071	0.144249722	0.047880545	0.723228574	0.585372925	0	0.766756177	0.488476485	0	0.891606927	0.80183202	0.534977436	0.197802588	2
1	0.934891045	0.029191619	0.596147597	0.801888883	0.881707072	0	0.492823184	0.699725032	0	0.851615608	0.556821764	0.94762826	1	2
0.679635167	0.206328228	0.19182843	0.35081175	0.836603224	0.753539443	0	0.763229787	0.283479422	0.133381158	0.693337023	0.584999442	0.630322874	0.558726013	2
0.895112395	0.394366086	0.060292501	0.062975861	0.974919856	0.782931745	0	0.706783235	0.036362652	0	0.991494	0.664073348	0.885769069	0.412335813	2
0.683142602	0.892652512	0.788803637	0.135791436	0.672508419	1	0	0.441316754	0.392110854	0.213015258	0.470081031	0.710883319	0.481200248	0.768567264	3
0.622397304	0.213920385	0.223942459	0.282675564	0.832501233	0.440186441	0	0.798103929	0.233482093	0.234394297	0.914427996	0.402090132	0.824115217	0.065636881	3
0.713793576	1	0.80025959	1	0.273069501	0.444309086	0	0.318699837	0.999914646	0.718321204	0.144958526	0.299043387	0.966872454	0	3
0.045007378	1	0.79697293	0.115943998	0.225056708	0.265990168	0	0.338549882	0.641115427	0.274740934	0.889216304	0.002468944	0.731244326	0.467445135	3
0	0.65812242	1	0.524194419	0	0.23215495	0	0.061855406	0	0.066524372	0	0	0	0	3
0	0.809010983	1	0.34038052	0	0	0	0.190282032	0.472136974	0.611014605	0	1	0	0	3
0.692631006	0.329450071	0.144249722	0.047880545	0.723228574	0.585372925	0	0.766756177	0.488476485	0	0.891606927	0.80183202	0.534977436	0.197802588	3
1	0.934891045	0.029191619	0.596147597	0.801888883	0.881707072	0	0.492823184	0.699725032	0	0.851615608	0.556821764	0.94762826	1	3
0.679635167	0.206328228	0.19182843	0.35081175	0.836603224	0.753539443	0	0.763229787	0.283479422	0.133381158	0.693337023	0.584999442	0.630322874	0.558726013	3
0.895112395	0.394366086	0.060292501	0.062975861	0.974919856	0.782931745	0	0.706783235	0.036362652	0	0.991494	0.664073348	0.885769069	0.412335813	3
0.724586844	0.963391781	0.807444334	0.53673774	0.676774383	1	0	0.424377918	0.746179342	0	0.682061851	0.876846254	0.311077654	0.905368507	0
1	0.954970896	0.710873127	0.035225369	0.350497872	1	0	0.432661384	0.524498522	0	0.471134812	0.837764621	0.888798952	0.669501126	0
0.465088397	0.959913671	0.42588228	0.291858584	0.887327135	1	0	0.43379578	0.431575567	0.030499671	0.150763676	0.684570611	0.717639148	0.695796311	0
0.724586844	0.963391781	0.807444334	0.53673774	0.676774383	1	0	0.424377918	0.746179342	0	0.682061851	0.876846254	0.311077654	0.905368507	1
1	0.954970896	0.710873127	0.035225369	0.350497872	1	0	0.432661384	0.524498522	0	0.471134812	0.837764621	0.888798952	0.669501126	1
0.465088397	0.959913671	0.42588228	0.291858584	0.887327135	1	0	0.43379578	0.431575567	0.030499671	0.150763676	0.684570611	0.717639148	0.695796311	1
0	0.563427091	0	1	1	1	0	0	1	0	0	1	1	1	2
0	0.528984785	0	1	0	1	0	0	1	0	1	0	1	0	2
0.706949949	0.882196367	0.418109119	0	0.866477251	1	0	0.444619119	0.166545719	0	0.835824132	0.878203213	0.486300766	0.913057685	2
0.724586844	0.963391781	0.807444334	0.53673774	0.676774383	1	0	0.424377918	0.746179342	0	0.682061851	0.876846254	0.311077654	0.905368507	2
1	0.954970896	0.710873127	0.035225369	0.350497872	1	0	0.432661384	0.524498522	0	0.471134812	0.837764621	0.888798952	0.669501126	2
0.919499874	0.957291424	0.447918534	0.001409636	0.750665188	1	0	0.420505017	0.658713102	0.587576568	0.486703753	0.6078403	0.454425037	1	2
0.465088397	0.959913671	0.42588228	0.291858584	0.887327135	1	0	0.43379578	0.431575567	0.030499671	0.150763676	0.684570611	0.717639148	0.695796311	2
1	1	0	1	0	0	0	0	0	1	0	0	0	0	2
1	0.965400696	0.908456802	0.470560014	0.819778621	1	0	0.408281446	0.238571048	0.129657969	0.506907523	0.447048336	0.738451064	0.967826068	2
0.03548798	1	0.34837532	0.570734918	0.120617911	0.55607909	0.622564673	1	0.889778912	0.425011158	0.758300126	0.332875133	0.687106669	0.389330029	2
0	0.563427091	0	1	1	1	0	0	1	0	0	1	1	1	3
0	0.528984785	0	1	0	1	0	0	1	0	1	0	1	0	3
0.706949949	0.882196367	0.418109119	0	0.866477251	1	0	0.444619119	0.166545719	0	0.835824132	0.878203213	0.486300766	0.913057685	3
0.724586844	0.963391781	0.807444334	0.53673774	0.676774383	1	0	0.424377918	0.746179342	0	0.682061851	0.876846254	0.311077654	0.905368507	3
1	0.954970896	0.710873127	0.035225369	0.350497872	1	0	0.432661384	0.524498522	0	0.471134812	0.837764621	0.888798952	0.669501126	3
0.919499874	0.957291424	0.447918534	0.001409636	0.750665188	1	0	0.420505017	0.658713102	0.587576568	0.486703753	0.6078403	0.454425037	1	3
0.465088397	0.959913671	0.42588228	0.291858584	0.887327135	1	0	0.43379578	0.431575567	0.030499671	0.150763676	0.684570611	0.717639148	0.695796311	3
1	1	0	1	0	0	0	0	0	1	0	0	0	0	3
1	0.965400696	0.908456802	0.470560014	0.819778621	1	0	0.408281446	0.238571048	0.129657969	0.506907523	0.447048336	0.738451064	0.967826068	3
0.03548798	1	0.34837532	0.570734918	0.120617911	0.55607909	0.622564673	1	0.889778912	0.425011158	0.758300126	0.332875133	0.687106669	0.389330029	3
0.993678987	1	0.431362808	0.474407196	0.723219752	1	0	0.555306971	0.269438565	0	1	1	0.577335656	0.514235854	0
0.626113474	1	0.657940567	0.038573168	0.369077742	1	0	0.527269006	0.573631406	0	1	0.720511377	0.279843897	0.983872354	0
1	0.633405745	0	0	1	1	0	0.556485236	0.675690174	0	1	1	0.531806707	0.441965312	0
0.993678987	1	0.431362808	0.474407196	0.723219752	1	0	0.555306971	0.269438565	0	1	1	0.577335656	0.514235854	1
0.626113474	1	0.657940567	0.038573168	0.369077742	1	0	0.527269006	0.573631406	0	1	0.720511377	0.279843897	0.983872354	1
1	0.633405745	0	0	1	1	0	0.556485236	0.675690174	0	1	1	0.531806707	0.441965312	1
1	0.572054029	0.09056519	0.127765313	0.356696218	1	0	0.55352354	0.241603106	0	1	1	0.467068374	0.921807051	2
0.752652347	0.829904437	0.549969077	0.041299842	0.871204257	0.815589607	0	0.572167277	0.502465904	0	1	1	0.812773228	0.999804378	2
1	0.523109317	0.666020393	0	0.817048192	1	0	0.537538826	0.316671282	0	1	1	0.290284634	0.366254956	2
0.716709971	1	0.800673783	0	0.97908318	1	0	0.527432084	0.717058539	0	1	0.89350152	0.524462998	0.401612639	2
0.993678987	1	0.431362808	0.474407196	0.723219752	1	0	0.555306971	0.269438565	0	1	1	0.577335656	0.514235854	2
0.626113474	1	0.657940567	0.038573168	0.369077742	1	0	0.527269006	0.573631406	0	1	0.720511377	0.279843897	0.983872354	2
1	0.888630569	0.288976759	0.035297301	0.808303177	0.470596939	0	0.556849718	0.384556264	0	0.996708989	1	0.432501614	0.704157174	2
0.951848805	0.932647228	0.191620737	0.077390708	0.546640337	1	0	0.547818303	0.373028606	0	1	0.779298186	0.22121799	0.318332106	2
0.448266476	0.834059298	0.165888488	0.02063366	0.477833152	1	0	0.581486702	0.414126962	0	1	0.997878015	0.661992729	0.474583089	2
1	0.633405745	0	0	1	1	0	0.556485236	0.675690174	0	1	1	0.531806707	0.441965312	2
1	0.572054029	0.09056519	0.127765313	0.356696218	1	0	0.55352354	0.241603106	0	1	1	0.467068374	0.921807051	3
0.752652347	0.829904437	0.549969077	0.041299842	0.871204257	0.815589607	0	0.572167277	0.502465904	0	1	1	0.812773228	0.999804378	3
1	0.523109317	0.666020393	0	0.817048192	1	0	0.537538826	0.316671282	0	1	1	0.290284634	0.366254956	3
0.716709971	1	0.800673783	0	0.97908318	1	0	0.527432084	0.717058539	0	1	0.89350152	0.524462998	0.401612639	3
0.993678987	1	0.431362808	0.474407196	0.723219752	1	0	0.555306971	0.269438565	0	1	1	0.577335656	0.514235854	3
0.626113474	1	0.657940567	0.038573168	0.369077742	1	0	0.527269006	0.573631406	0	1	0.720511377	0.279843897	0.983872354	3
1	0.888630569	0.288976759	0.035297301	0.808303177	0.470596939	0	0.556849718	0.384556264	0	0.996708989	1	0.432501614	0.704157174	3
0.951848805	0.932647228	0.191620737	0.077390708	0.546640337	1	0	0.547818303	0.373028606	0	1	0.779298186	0.22121799	0.318332106	3
0.448266476	0.834059298	0.165888488	0.02063366	0.477833152	1	0	0.581486702	0.414126962	0	1	0.997878015	0.661992729	0.474583089	3
1	0.633405745	0	0	1	1	0	0.556485236	0.675690174	0	1	1	0.531806707	0.441965312	3
1	1	0.553695619	0.382188261	0.95391798	1	0	0.497295678	7.14026E-05	0	1	1	0.781532764	0.704895139	0
1	1	0.729726374	0.554953814	0.384545892	1	0	0.482494533	0.149299681	0	1	1	0.525014937	1	0
0.677068353	1	0.998768568	0.243818447	0.59748739	1	0	0.492385685	0	0	1	1	0.323204577	0.588117599	0
1	1	0.553695619	0.382188261	0.95391798	1	0	0.497295678	7.14026E-05	0	1	1	0.781532764	0.704895139	1
1	1	0.729726374	0.554953814	0.384545892	1	0	0.482494533	0.149299681	0	1	1	0.525014937	1	1
0.677068353	1	0.998768568	0.243818447	0.59748739	1	0	0.492385685	0	0	1	1	0.323204577	0.588117599	1
0.833565652	0.628003776	0.703234434	0.556527734	0.834193468	1	0	0.540285468	0.16666241	0	1	1	0.37770015	0.661725044	2
1	1	0.534033716	0.012104584	0.696777821	1	0	0.545720398	0.175544396	0	1	0.755527675	0.692815721	0.708499014	2
1	1	0.553695619	0.382188261	0.95391798	1	0	0.497295678	7.14026E-05	0	1	1	0.781532764	0.704895139	2
0.800651312	0.6270805	0.704553902	0.127445653	0.587237239	1	0	0.544448495	0.279944032	0	1	1	0.636003196	0.684646785	2
1	1	0.629236281	0.491119057	0.588653445	1	0	0.522987902	0.704245925	0	1	1	0.625322819	0.73266238	2
0.598073721	1	0.362659514	0.488521308	0.812013865	1	0	0.533172309	0.247517437	0	1	1	0.476406366	0.94389683	2
1	1	0.586979687	0.246052623	0.716366827	1	0	0.577735484	0.358233213	0	0.727301419	1	0.43048209	0.8167274	2
1	1	0.638500929	0.256081313	0.978768229	1	0	0.518009067	0.277173102	0	1	0.86434871	0.243894815	0.976772785	2
1	1	0.729726374	0.554953814	0.384545892	1	0	0.482494533	0.149299681	0	1	1	0.525014937	1	2
0.677068353	1	0.998768568	0.243818447	0.59748739	1	0	0.492385685	0	0	1	1	0.323204577	0.588117599	2
0.833565652	0.628003776	0.703234434	0.556527734	0.834193468	1	0	0.540285468	0.16666241	0	1	1	0.37770015	0.661725044	3
1	1	0.534033716	0.012104584	0.696777821	1	0	0.545720398	0.175544396	0	1	0.755527675	0.692815721	0.708499014	3
1	1	0.553695619	0.382188261	0.95391798	1	0	0.497295678	7.14026E-05	0	1	1	0.781532764	0.704895139	3
0.800651312	0.6270805	0.704553902	0.127445653	0.587237239	1	0	0.544448495	0.279944032	0	1	1	0.636003196	0.684646785	3
1	1	0.629236281	0.491119057	0.588653445	1	0	0.522987902	0.704245925	0	1	1	0.625322819	0.73266238	3
0.598073721	1	0.362659514	0.488521308	0.812013865	1	0	0.533172309	0.247517437	0	1	1	0.476406366	0.94389683	3
1	1	0.586979687	0.246052623	0.716366827	1	0	0.577735484	0.358233213	0	0.727301419	1	0.43048209	0.8167274	3
1	1	0.638500929	0.256081313	0.978768229	1	0	0.518009067	0.277173102	0	1	0.86434871	0.243894815	0.976772785	3
1	1	0.729726374	0.554953814	0.384545892	1	0	0.482494533	0.149299681	0	1	1	0.525014937	1	3
0.677068353	1	0.998768568	0.243818447	0.59748739	1	0	0.492385685	0	0	1	1	0.323204577	0.588117599	3
0.837648451	0.58282125	0.624914587	0.466308624	0.835391998	1	0	0.529250741	0.392617732	0	1	1	0.748029113	0.710853934	0
1	0.552789629	0.430890441	0.539626777	0.60307318	1	0	0.51657629	0	0	1	1	0.607031167	0.126876041	0
0.675625682	0.695616901	0.523158669	0.627231121	0.566293597	1	0	0.543562233	0.459646612	0	1	1	0.374078751	0.44702971	0
0.837648451	0.58282125	0.624914587	0.466308624	0.835391998	1	0	0.529250741	0.392617732	0	1	1	0.748029113	0.710853934	1
1	0.552789629	0.430890441	0.539626777	0.60307318	1	0	0.51657629	0	0	1	1	0.607031167	0.126876041	1
0.675625682	0.695616901	0.523158669	0.627231121	0.566293597	1	0	0.543562233	0.459646612	0	1	1	0.374078751	0.44702971	1
0.837648451	0.58282125	0.624914587	0.466308624	0.835391998	1	0	0.529250741	0.392617732	0	1	1	0.748029113	0.710853934	2
0.763300002	0.640693605	0.541592717	0.380540073	0.666989028	0.706319392	0	0.539267421	0.170823976	0	1	1	0.564161181	0.482944727	2
1	0.552789629	0.430890441	0.539626777	0.60307318	1	0	0.51657629	0	0	1	1	0.607031167	0.126876041	2
0.675625682	0.695616901	0.523158669	0.627231121	0.566293597	1	0	0.543562233	0.459646612	0	1	1	0.374078751	0.44702971	2
0.87581557	0.376195699	0.705046356	0.443751723	0.50601095	1	0	0.533845544	0.309362441	0	1	1	0.473747849	0.526041865	2
0.852795303	0.686988354	0.336140841	0.647139907	0.761422753	1	0	0.530455709	0	0	1	1	0.904312313	0.549748778	2
1	0.609971225	0.605463862	0.931951463	1	1	0	0.492990941	0.255134076	0	1	1	0.572911143	0.323377132	2
0.563617051	0.551243186	0.512811661	0.425538361	0.941351056	1	0	0.539321542	0.107237861	0	1	1	0.430849463	0.470641464	2
0.935086966	0.379639238	0.335416824	0.710512757	0.78697443	1	0	0.519326031	0	0	1	1	0.44662112	0.674287856	2
0.687629282	0.916560173	0.744948506	0.676095724	0.895987868	1	0	0.496561319	0.333412737	0	1	1	0.796082556	0.188825786	2
0.837648451	0.58282125	0.624914587	0.466308624	0.835391998	1	0	0.529250741	0.392617732	0	1	1	0.748029113	0.710853934	3
0.763300002	0.640693605	0.541592717	0.380540073	0.666989028	0.706319392	0	0.539267421	0.170823976	0	1	1	0.564161181	0.482944727	3
1	0.552789629	0.430890441	0.539626777	0.60307318	1	0	0.51657629	0	0	1	1	0.607031167	0.126876041	3
0.675625682	0.695616901	0.523158669	0.627231121	0.566293597	1	0	0.543562233	0.459646612	0	1	1	0.374078751	0.44702971	3
0.87581557	0.376195699	0.705046356	0.443751723	0.50601095	1	0	0.533845544	0.309362441	0	1	1	0.473747849	0.526041865	3
0.852795303	0.686988354	0.336140841	0.647139907	0.761422753	1	0	0.530455709	0	0	1	1	0.904312313	0.549748778	3
1	0.609971225	0.605463862	0.931951463	1	1	0	0.492990941	0.255134076	0	1	1	0.572911143	0.323377132	3
0.563617051	0.551243186	0.512811661	0.425538361	0.941351056	1	0	0.539321542	0.107237861	0	1	1	0.430849463	0.470641464	3
0.935086966	0.379639238	0.335416824	0.710512757	0.78697443	1	0	0.519326031	0	0	1	1	0.44662112	0.674287856	3
0.687629282	0.916560173	0.744948506	0.676095724	0.895987868	1	0	0.496561319	0.333412737	0	1	1	0.796082556	0.188825786	3
0.953066826	1	0.434600949	0.429335386	0.831992507	0.674549758	0	0.533820868	0.213590726	0	1	1	0.573521912	0.582321107	0
0.824677169	0.648278654	0.362257063	0	0.569375277	0.866132081	0	0.574614823	0	0	1	1	0.547151327	0.712051749	0
1	0.643934429	0.55361855	0.117711067	0.630575776	1	0	0.588947773	0.39938435	0	1	1	0.509944141	0.665189385	0
0.953066826	1	0.434600949	0.429335386	0.831992507	0.674549758	0	0.533820868	0.213590726	0	1	1	0.573521912	0.582321107	1
0.824677169	0.648278654	0.362257063	0	0.569375277	0.866132081	0	0.574614823	0	0	1	1	0.547151327	0.712051749	1
1	0.643934429	0.55361855	0.117711067	0.630575776	1	0	0.588947773	0.39938435	0	1	1	0.509944141	0.665189385	1
1	0.838744342	0.097072944	0.371095389	1	1	0	0.553456128	0.089641809	0	1	1	0.682298064	0.750774622	2
0.984306514	0.730359495	0.61873126	0.016826667	0.970235825	0.833122611	0	0.53962791	0.208816737	0	1	1	0.598724961	0.491444767	2
0.904466748	0.833615303	0.536508441	0.31298691	0.842766821	1	0	0.581431866	0.187966838	0	0.721295357	1	0.512476325	0.469020158	2
0.914279401	1	0.746075094	0.247636408	0.563867211	1	0	0.47005859	0.633427322	0	1	1	0.400372177	0.559038877	2
0.953066826	1	0.434600949	0.429335386	0.831992507	0.674549758	0	0.533820868	0.213590726	0	1	1	0.573521912	0.582321107	2
0.824677169	0.648278654	0.362257063	0	0.569375277	0.866132081	0	0.574614823	0	0	1	1	0.547151327	0.712051749	2
0.759234071	1	0.274572432	0.195594341	0.505273938	1	0	0.528412163	0.359597534	0	1	1	0.695375144	0.764697313	2
0.254563361	0.760866046	0.429558069	0.597214222	0.171788037	0.435341507	0.770924151	0.0793439	0.756109536	0.705266654	0.454267144	0.40936175	0.016905576	0	2
0	1	1	1	1	0.843860686	1	0	0.097650759	0	1	1	0	0	2
1	0.643934429	0.55361855	0.117711067	0.630575776	1	0	0.588947773	0.39938435	0	1	1	0.509944141	0.665189385	2
1	0.838744342	0.097072944	0.371095389	1	1	0	0.553456128	0.089641809	0	1	1	0.682298064	0.750774622	3
0.984306514	0.730359495	0.61873126	0.016826667	0.970235825	0.833122611	0	0.53962791	0.208816737	0	1	1	0.598724961	0.491444767	3
0.904466748	0.833615303	0.536508441	0.31298691	0.842766821	1	0	0.581431866	0.187966838	0	0.721295357	1	0.512476325	0.469020158	3
0.914279401	1	0.746075094	0.247636408	0.563867211	1	0	0.47005859	0.633427322	0	1	1	0.400372177	0.559038877	3
0.953066826	1	0.434600949	0.429335386	0.831992507	0.674549758	0	0.533820868	0.213590726	0	1	1	0.573521912	0.582321107	3
0.824677169	0.648278654	0.362257063	0	0.569375277	0.866132081	0	0.574614823	0	0	1	1	0.547151327	0.712051749	3
0.759234071	1	0.274572432	0.195594341	0.505273938	1	0	0.528412163	0.359597534	0	1	1	0.695375144	0.764697313	3
0.254563361	0.760866046	0.429558069	0.597214222	0.171788037	0.435341507	0.770924151	0.0793439	0.756109536	0.705266654	0.454267144	0.40936175	0.016905576	0	3
0	1	1	1	1	0.843860686	1	0	0.097650759	0	1	1	0	0	3
1	0.643934429	0.55361855	0.117711067	0.630575776	1	0	0.588947773	0.39938435	0	1	1	0.509944141	0.665189385	3
0.8193	0.7802	0.4466	0.0987	0.5899	0.9366	0	0.5372	0.2296	0	1	0.9851	0.5568	0.7298	0
